"","x"
"12676","TPRG1L"
"12677","PEBP4"
"12678","DDX11"
"12679","TAF9B"
"12680","IMP4"
"12681","RPA4"
"12682","G2E3"
"12683","NDUFS1"
"12684","UPK1A"
"12685","NWD1"
"12686","ARRDC2"
"12687","C18orf20"
"12688","AES"
"12689","CD2BP2"
"12690","SNORD22"
"12691","C16orf54"
"12692","NDUFAF4"
"12693","UGT2B17"
"12694","CHRM5"
"12695","CEACAM6"
"12696","FGFR1"
"12697","CERK"
"12698","AP3S2"
"12699","CLCNKA"
"12700","ANKS4B"
"12701","ZNF208"
"12702","MAGEA2"
"12703","HLA-DRB5"
"12704","GOT1"
"12705","CASP6"
"12706","NUDT17"
"12707","HOXA1"
"12708","ZNF181"
"12709","RAB40B"
"12710","RCL1"
"12711","MRPL38"
"12712","PIKFYVE"
"12713","LRRN2"
"12714","C3orf25"
"12715","BET1L"
"12716","FRY"
"12717","CSF3R"
"12718","POLR3K"
"12719","LBX1"
"12720","ATG2B"
"12721","FUNDC2P2"
"12722","DARS"
"12723","EPS8"
"12724","NCRNA00204"
"12725","DAD1"
"12726","RIOK1"
"12727","HERC2"
"12728","HSD11B2"
"12729","ZNF48"
"12730","LOC645431"
"12731","FAM96B"
"12732","BSN"
"12733","CAND1"
"12734","ACTR10"
"12735","HCST"
"12736","OR8D4"
"12737","NASP"
"12738","COL9A2"
"12739","GPC5"
"12740","TBL3"
"12741","C8orf39"
"12742","TLR1"
"12743","ZIC2"
"12744","CPNE5"
"12745","CCDC153"
"12746","ZMYND15"
"12747","CCDC106"
"12748","PARP16"
"12749","WHAMML1"
"12750","A1CF"
"12751","PDIA3"
"12752","C14orf126"
"12753","CECR2"
"12754","NCRNA00173"
"12755","TAS2R30"
"12756","DCP1A"
"12757","FIGLA"
"12758","MGC45800"
"12759","GUSBL2"
"12760","CLN5"
"12761","C10orf67"
"12762","NCRNA00281"
"12763","CES2"
"12764","GNAS"
"12765","DDX53"
"12766","TSPAN13"
"12767","MRPL52"
"12768","PHF2P1"
"12769","FITM2"
"12770","SPIRE2"
"12771","TAS2R39"
"12772","TRA2B"
"12773","SCUBE3"
"12774","CENPVL1"
"12775","CDKL3"
"12776","KIAA1715"
"12777","ZNF345"
"12778","RTF1"
"12779","DHRS7"
"12780","RIPK4"
"12781","TMEM63C"
"12782","EXOSC2"
"12783","MS4A2"
"12784","MYL12A"
"12785","WDR59"
"12786","FGF17"
"12787","EVI2A"
"12788","HS3ST1"
"12789","IL17RC"
"12790","ITGB1BP2"
"12791","RBPJ"
"12792","GIMAP1"
"12793","ALDH18A1"
"12794","INE1"
"12795","TPI1"
"12796","GATA6"
"12797","CABP1"
"12798","ZNF484"
"12799","DAPK3"
"12800","IP6K1"
"12801","LOC728853"
"12802","GJB1"
"12803","PIN1"
"12804","SLC6A15"
"12805","LOC440704"
"12806","CNO"
"12807","DKFZp779M0652"
"12808","RIN2"
"12809","FOXI2"
"12810","FRRS1"
"12811","SNORD67"
"12812","CYorf15B"
"12813","DMRT3"
"12814","ATAD1"
"12815","LOC1720"
"12816","LOC645332"
"12817","PLEKHG7"
"12818","OTUD4"
"12819","GPR89C"
"12820","ATOH8"
"12821","MFSD11"
"12822","ZSCAN16"
"12823","ASCC1"
"12824","OTUD3"
"12825","YME1L1"
"12826","PCBP4"
"12827","TNFRSF10A"
"12828","CDH10"
"12829","SCP2"
"12830","KL"
"12831","C9orf119"
"12832","SON"
"12833","SH2B2"
"12834","MAFK"
"12835","SBNO2"
"12836","MZT1"
"12837","SLC6A6"
"12838","SC4MOL"
"12839","FAM162B"
"12840","SNORD16"
"12841","FAM35B"
"12842","PPP1R9A"
"12843","PDZRN3"
"12844","TMEM151B"
"12845","C6orf126"
"12846","AVEN"
"12847","C14orf132"
"12848","PCK2"
"12849","TPTE2P2"
"12850","SDHAP2"
"12851","C22orf33"
"12852","GUCY2C"
"12853","LOC642826"
"12854","FAM197Y2P"
"12855","BARX2"
"12856","PEX11G"
"12857","EDNRA"
"12858","SNORA61"
"12859","PPP2R5A"
"12860","DDX39"
"12861","SERF1A"
"12862","FNDC8"
"12863","PTMS"
"12864","PHF7"
"12865","PIP4K2B"
"12866","HHLA2"
"12867","BDH2"
"12868","APOBEC2"
"12869","PENK"
"12870","SMAD9"
"12871","MT3"
"12872","RGL1"
"12873","ATG10"
"12874","DLGAP4"
"12875","BACE2"
"12876","APPBP2"
"12877","ZNF395"
"12878","HIST1H2BL"
"12879","ZNF467"
"12880","SLC25A21"
"12881","DHDPSL"
"12882","PALM2"
"12883","IL5"
"12884","CLSTN2"
"12885","ANXA8L2"
"12886","PTGES"
"12887","GDAP1L1"
"12888","OPRK1"
"12889","WDR20"
"12890","C12orf4"
"12891","NTAN1"
"12892","NUP88"
"12893","XRCC6BP1"
"12894","FCGBP"
"12895","TRY6"
"12896","LEMD2"
"12897","ZNF79"
"12898","C10orf79"
"12899","NOMO1"
"12900","INPP5J"
"12901","OCRL"
"12902","MEG8"
"12903","FAM71E2"
"12904","HSPA8"
"12905","DIDO1"
"12906","PLA2R1"
"12907","COG3"
"12908","CBFA2T2"
"12909","NGDN"
"12910","OR4X1"
"12911","PNOC"
"12912","AGGF1"
"12913","PRRG1"
"12914","DPF2"
"12915","TRPV5"
"12916","ZNF322B"
"12917","C15orf59"
"12918","MED12"
"12919","CARS"
"12920","ABCC11"
"12921","C9orf25"
"12922","MYH1"
"12923","AURKAPS1"
"12924","GTSF1L"
"12925","AGTRAP"
"12926","FRYL"
"12927","ZNF432"
"12928","OR8D1"
"12929","VWA1"
"12930","MIR877"
"12931","STON1"
"12932","IL5RA"
"12933","PERP"
"12934","TNFSF12"
"12935","FN1"
"12936","MTR"
"12937","ZNF425"
"12938","DHFR"
"12939","LOC100131496"
"12940","GANC"
"12941","PPP1R12A"
"12942","SPDYE5"
"12943","C11orf20"
"12944","RSPO2"
"12945","ZNF7"
"12946","ZNF583"
"12947","TPMT"
"12948","GPR132"
"12949","SERTAD2"
"12950","ATP1A1"
"12951","OR2T12"
"12952","ZNF672"
"12953","PLXNB3"
"12954","EML5"
"12955","FAIM3"
"12956","UBQLN2"
"12957","SORCS2"
"12958","ACVR2A"
"12959","PRIM2"
"12960","YWHAZ"
"12961","PGM2L1"
"12962","ZNF805"
"12963","C11orf53"
"12964","GNAO1"
"12965","RPS6KA6"
"12966","RPL10"
"12967","TMPRSS11BNL"
"12968","PFKL"
"12969","SH3D19"
"12970","AURKB"
"12971","SCARNA8"
"12972","LIPI"
"12973","ZC3H6"
"12974","LOC399753"
"12975","GOLGA8DP"
"12976","DISC1"
"12977","TMEM25"
"12978","NIPAL4"
"12979","OSBPL10"
"12980","CLTCL1"
"12981","ALG6"
"12982","CATSPER4"
"12983","LRTM1"
"12984","RRAD"
"12985","TIPIN"
"12986","CARD14"
"12987","ANKRD20A1"
"12988","RBM9"
"12989","ARHGAP42"
"12990","RASSF4"
"12991","SLC25A18"
"12992","C6orf58"
"12993","PLA2G6"
"12994","TPT1"
"12995","SEC63"
"12996","CCDC113"
"12997","MRPS28"
"12998","TDRD10"
"12999","MTRNR2L10"
"13000","TOR1AIP1"
"13001","SYTL4"
"13002","MST1P9"
"13003","SPRR2F"
"13004","CEBPD"
"13005","GAGE2E"
"13006","SNAR-G1"
"13007","SNTG2"
"13008","SNORA5C"
"13009","LOC402160"
"13010","LRRC37A4"
"13011","POC1A"
"13012","SVEP1"
"13013","PXN"
"13014","FLJ45983"
"13015","DIXDC1"
"13016","GANAB"
"13017","MIR1977"
"13018","NAT15"
"13019","PDSS1"
"13020","NGFR"
"13021","ATP8B4"
"13022","BMP8A"
"13023","CCDC132"
"13024","GNRH1"
"13025","OR6W1P"
"13026","PDGFD"
"13027","HARS"
"13028","AQP8"
"13029","KRT77"
"13030","ITGB1"
"13031","CCL14"
"13032","ZNF254"
"13033","PRO0628"
"13034","PSMC4"
"13035","SGK1"
"13036","LOC729991-MEF2B"
"13037","LOC285501"
"13038","MGC70870"
"13039","NOP10"
"13040","ANKRD22"
"13041","PSMD8"
"13042","SOX10"
"13043","HTR1E"
"13044","OR5B2"
"13045","RABGEF1"
"13046","MAP1LC3B"
"13047","P2RY8"
"13048","AGXT2L1"
"13049","CYB5R4"
"13050","ZNF827"
"13051","TRAPPC2"
"13052","FLJ14107"
"13053","FNTB"
"13054","GAB4"
"13055","AURKAIP1"
"13056","C5orf46"
"13057","UCA1"
"13058","DSE"
"13059","NFKBIZ"
"13060","MST1P2"
"13061","OSBPL3"
"13062","SLC39A9"
"13063","RHCE"
"13064","ATG7"
"13065","PLIN3"
"13066","PQLC2"
"13067","FBN3"
"13068","MCFD2"
"13069","EPS15"
"13070","HERC2P7"
"13071","C19orf47"
"13072","BTNL3"
"13073","PLAC9"
"13074","RGS8"
"13075","GNS"
"13076","NCRNA00277"
"13077","CBX1"
"13078","ENO2"
"13079","GAGE12G"
"13080","PEX26"
"13081","ACBD7"
"13082","DMRTC1B"
"13083","ADAMTSL4"
"13084","LRP5"
"13085","GAGE12H"
"13086","ARR3"
"13087","MAP1A"
"13088","HPGDS"
"13089","LGALS9B"
"13090","NAV2"
"13091","TMEM69"
"13092","ATXN7"
"13093","EFCAB5"
"13094","CHN2"
"13095","ZNF781"
"13096","HAS2"
"13097","PRDM6"
"13098","CYP2C9"
"13099","EPHX4"
"13100","MOBKL2A"
"13101","CNOT7"
"13102","POTEKP"
"13103","CST11"
"13104","FLJ37543"
"13105","NKAP"
"13106","RUNX1T1"
"13107","EAF1"
"13108","IL4I1"
"13109","LRRC61"
"13110","PSIP1"
"13111","LOC644649"
"13112","ZFP90"
"13113","AP2B1"
"13114","SLC30A7"
"13115","S100B"
"13116","BMP2"
"13117","ESR1"
"13118","ZFPL1"
"13119","SPAG11A"
"13120","ARHGAP12"
"13121","ZNF767"
"13122","LRRC19"
"13123","NACA"
"13124","LOC389834"
"13125","OLIG1"
"13126","PRF1"
"13127","LST1"
"13128","SPATA9"
"13129","CNFN"
"13130","CDK4"
"13131","TCF15"
"13132","OTX2OS1"
"13133","FAM107B"
"13134","IGFN1"
"13135","LOC653501"
"13136","DMXL1"
"13137","LOC388564"
"13138","RBM3"
"13139","HTR5A"
"13140","SCFD1"
"13141","EPHB3"
"13142","ROPN1L"
"13143","RAMP3"
"13144","NCRNA00256A"
"13145","TSPYL5"
"13146","DLEU2"
"13147","SNORA58"
"13148","C4orf43"
"13149","GAP43"
"13150","PAPD4"
"13151","TNFRSF10C"
"13152","PDE3A"
"13153","JMJD5"
"13154","RASGEF1A"
"13155","XYLT2"
"13156","HIPK3"
"13157","XPOT"
"13158","GAL3ST1"
"13159","AMIGO3"
"13160","DHCR7"
"13161","CRAT"
"13162","FGFR4"
"13163","PCNAAS"
"13164","PPP1R14D"
"13165","TRIM14"
"13166","LOC650226"
"13167","SLC7A11"
"13168","OR10H2"
"13169","PPM1E"
"13170","DOCK4"
"13171","ENOPH1"
"13172","FAM127A"
"13173","PPPDE2"
"13174","SLC5A3"
"13175","ZNF530"
"13176","ZBED6"
"13177","NAA15"
"13178","NTS"
"13179","FRMD4A"
"13180","BCL11B"
"13181","UQCC"
"13182","S100A16"
"13183","RNPC3"
"13184","PLS3"
"13185","WWOX"
"13186","CCDC23"
"13187","GTSE1"
"13188","GP2"
"13189","RPS24"
"13190","KLF9"
"13191","FIGN"
"13192","MIA"
"13193","PYROXD1"
"13194","MRPL9"
"13195","PCSK2"
"13196","RPL24"
"13197","C12orf32"
"13198","LOC729080"
"13199","MORN5"
"13200","HIST1H2BE"
"13201","ALMS1P"
"13202","RGS18"
"13203","LFNG"
"13204","NCRNA00246B"
"13205","RAB4B"
"13206","TSPAN31"
"13207","FBXO25"
"13208","ARL8A"
"13209","LOC221710"
"13210","LOC389033"
"13211","CNKSR2"
"13212","OR51B6"
"13213","C1orf156"
"13214","LOC255167"
"13215","ALKBH7"
"13216","GFRA2"
"13217","NEK10"
"13218","LOC91948"
"13219","C11orf83"
"13220","CPZ"
"13221","ZNF90"
"13222","COL8A1"
"13223","C22orf41"
"13224","RBPJL"
"13225","OR10A4"
"13226","CASP8AP2"
"13227","MMP12"
"13228","CDCA5"
"13229","TNFSF13"
"13230","GABRA1"
"13231","LIX1L"
"13232","PEX11B"
"13233","HABP2"
"13234","REEP1"
"13235","LOC100294362"
"13236","PAR1"
"13237","FBXO15"
"13238","CD68"
"13239","WFDC9"
"13240","SMARCA1"
"13241","GHDC"
"13242","TRIM49L"
"13243","SPAST"
"13244","CXCL17"
"13245","PLXND1"
"13246","INTS5"
"13247","BSG"
"13248","PARP8"
"13249","TEAD4"
"13250","ZNF498"
"13251","TMEM89"
"13252","FN3K"
"13253","DTX4"
"13254","TNRC6B"
"13255","ARMC2"
"13256","TIMM8A"
"13257","FGFBP1"
"13258","AJAP1"
"13259","ZNF608"
"13260","SYP"
"13261","SLC25A42"
"13262","USP40"
"13263","MMP11"
"13264","C3orf62"
"13265","MYO1E"
"13266","SNAR-C1"
"13267","FLJ45340"
"13268","XCL1"
"13269","LRFN4"
"13270","ZNF727"
"13271","VPS29"
"13272","GPR155"
"13273","CARHSP1"
"13274","LYPD6B"
"13275","ARHGAP20"
"13276","GREM2"
"13277","CCDC102B"
"13278","ZNF577"
"13279","HDDC2"
"13280","SNORA37"
"13281","SHC2"
"13282","MTUS2"
"13283","NCOA5"
"13284","INPPL1"
"13285","CHGB"
"13286","IHH"
"13287","DIAPH3"
"13288","BUB3"
"13289","GGH"
"13290","SNORD124"
"13291","VPS35"
"13292","CNN2"
"13293","ASNA1"
"13294","WDTC1"
"13295","C2orf64"
"13296","ZC4H2"
"13297","AMAC1"
"13298","HAS3"
"13299","SLC1A6"
"13300","ZNF563"
"13301","C1S"
"13302","TCF7L1"
"13303","ME2"
"13304","KPNA4"
"13305","GLO1"
"13306","WDR61"
"13307","CD302"
"13308","C9orf129"
"13309","MIR1282"
"13310","ZNF835"
"13311","SIRT7"
"13312","ERAP2"
"13313","C11orf59"
"13314","PKIG"
"13315","C1orf229"
"13316","PPIL3"
"13317","PRR23C"
"13318","CCDC74B"
"13319","FLJ26484"
"13320","CDRT1"
"13321","ZNF528"
"13322","KRTAP10-12"
"13323","DKFZP686I15217"
"13324","EFNA5"
"13325","CCS"
"13326","FCGRT"
"13327","NOL4"
"13328","LOC374491"
"13329","ZNF555"
"13330","MFSD7"
"13331","LOC388588"
"13332","SNORD103A"
"13333","LIMS3"
"13334","TSSC4"
"13335","COL11A2"
"13336","CNTLN"
"13337","BPNT1"
"13338","CHRNA6"
"13339","C1orf173"
"13340","PLD2"
"13341","ORC1L"
"13342","SASH1"
"13343","CDC14B"
"13344","LDLRAP1"
"13345","MGC4473"
"13346","NAT8B"
"13347","HHEX"
"13348","LGALS7"
"13349","PLCH1"
"13350","HECTD1"
"13351","PRAMEF16"
"13352","TSG1"
"13353","TLN2"
"13354","C14orf39"
"13355","FLJ37453"
"13356","HDAC4"
"13357","SYCP2L"
"13358","RPS6"
"13359","GLRA1"
"13360","MIR497"
"13361","CTNNBIP1"
"13362","KLHL1"
"13363","SCAND2"
"13364","HMGN2"
"13365","YAF2"
"13366","BRPF1"
"13367","LIAS"
"13368","ZNF705D"
"13369","FNIP2"
"13370","SAG"
"13371","GJD4"
"13372","OR4F4"
"13373","HNRNPA2B1"
"13374","GADD45A"
"13375","MSH4"
"13376","TMEM70"
"13377","HIST1H2AM"
"13378","C19orf26"
"13379","C1orf50"
"13380","FLJ16779"
"13381","GNG3"
"13382","FTO"
"13383","CALCB"
"13384","PPP3R1"
"13385","C15orf42"
"13386","CCNJ"
"13387","GNAZ"
"13388","PSD"
"13389","FAM57A"
"13390","STIM2"
"13391","DHX8"
"13392","MOGAT3"
"13393","NF1P1"
"13394","UBE3B"
"13395","PLAT"
"13396","COPE"
"13397","C1QL2"
"13398","EIF3A"
"13399","IQCE"
"13400","KIAA0182"
"13401","SLC22A7"
"13402","SPDYE8P"
"13403","PPFIA2"
"13404","ADAMTS15"
"13405","ODZ1"
"13406","THBS4"
"13407","ARHGAP1"
"13408","C12orf77"
"13409","B4GALNT3"
"13410","FCHO1"
"13411","HOXD10"
"13412","CXCR3"
"13413","CHI3L2"
"13414","TMEM203"
"13415","SRPX2"
"13416","RINL"
"13417","ZNF132"
"13418","UBAC2"
"13419","RPL32P3"
"13420","CBWD6"
"13421","ST6GALNAC4"
"13422","KIAA0391"
"13423","ZNF786"
"13424","LYVE1"
"13425","ALG1L2"
"13426","APOH"
"13427","GPR144"
"13428","TSC22D2"
"13429","FLG2"
"13430","PLCD1"
"13431","NDUFV1"
"13432","POLDIP2"
"13433","RAB3GAP2"
"13434","UFSP2"
"13435","CLEC7A"
"13436","HSPA14"
"13437","FAM132A"
"13438","C2orf43"
"13439","SELPLG"
"13440","C1QTNF6"
"13441","DEFA1"
"13442","DTYMK"
"13443","OPCML"
"13444","ALDH16A1"
"13445","F13B"
"13446","KIRREL2"
"13447","SLAIN2"
"13448","AMMECR1L"
"13449","HSD3B2"
"13450","TMEM91"
"13451","LRRC37B"
"13452","HMG20A"
"13453","C22orf27"
"13454","FBXL22"
"13455","TNKS1BP1"
"13456","AP1B1"
"13457","CD74"
"13458","HSPA12B"
"13459","PLSCR1"
"13460","UBXN11"
"13461","SLC35E1"
"13462","FEZ1"
"13463","APOD"
"13464","DIRC3"
"13465","C2CD4D"
"13466","KCTD11"
"13467","LOC729013"
"13468","LOC92249"
"13469","NELF"
"13470","SRP54"
"13471","NRGN"
"13472","SIGLEC12"
"13473","SCN1B"
"13474","IFNW1"
"13475","STAR"
"13476","RNASEH2B"
"13477","HLA-DQA2"
"13478","SNORD116-5"
"13479","VAMP5"
"13480","TUBA1C"
"13481","ASMTL"
"13482","SH2D7"
"13483","FLJ26245"
"13484","PIK3R2"
"13485","DNAJC27"
"13486","C19orf73"
"13487","EBF2"
"13488","CAMSAP1L1"
"13489","AKR1B1"
"13490","KAL1"
"13491","LOC100128811"
"13492","TMEM114"
"13493","CYBB"
"13494","UXS1"
"13495","SHB"
"13496","C11orf45"
"13497","LOC338579"
"13498","IKZF4"
"13499","NDUFA1"
"13500","HSPE1"
"13501","GOLGA6L6"
"13502","ZNF573"
"13503","GPR113"
"13504","TBX18"
"13505","GGTA1"
"13506","PCDHGA8"
"13507","RPS6KL1"
"13508","C3orf51"
"13509","DPP9"
"13510","SLC43A2"
"13511","NAIF1"
"13512","LOC390940"
"13513","COPS3"
"13514","PMPCB"
"13515","HYLS1"
"13516","ZNF616"
"13517","PDE6B"
"13518","MACC1"
"13519","ZNF735"
"13520","C10orf118"
"13521","OR1C1"
"13522","ZNF415"
"13523","ZDHHC13"
"13524","OR2F1"
"13525","SNAR-A8"
"13526","FZD8"
"13527","TCEA1"
"13528","ZNF853"
"13529","SUSD4"
"13530","C22orf24"
"13531","LOC100288123"
"13532","C3orf45"
"13533","TNFRSF14"
"13534","TRIM28"
"13535","TMEM189-UBE2V1"
"13536","FAM76A"
"13537","FGF5"
"13538","RNF160"
"13539","CSPG5"
"13540","RNF133"
"13541","FKBP15"
"13542","BZW2"
"13543","NSMCE1"
"13544","PTPRN"
"13545","TST"
"13546","LOC100130301"
"13547","POP1"
"13548","RNF24"
"13549","REPS1"
"13550","CELF2"
"13551","CD70"
"13552","PDXDC1"
"13553","SRC"
"13554","NTNG1"
"13555","SETD1B"
"13556","ZNF606"
"13557","SSR1"
"13558","NFS1"
"13559","RGNEF"
"13560","SNRNP35"
"13561","CRMP1"
"13562","FAM163B"
"13563","ADAM18"
"13564","FAM7A2"
"13565","PRAMEF20"
"13566","CCDC87"
"13567","LRRC8B"
"13568","CSNK1G1"
"13569","MIR9-2"
"13570","C12orf45"
"13571","MAFB"
"13572","C1orf54"
"13573","PABPN1L"
"13574","SH3GL1P1"
"13575","DPEP1"
"13576","PGA5"
"13577","C14orf118"
"13578","ANKRD19"
"13579","ABCA9"
"13580","TMEM87A"
"13581","BBS5"
"13582","LOC100132354"
"13583","LOC100379224"
"13584","CYP17A1"
"13585","SCG3"
"13586","ESCO2"
"13587","GFER"
"13588","DDX59"
"13589","NRIP2"
"13590","RIC8B"
"13591","C5orf55"
"13592","TNNI1"
"13593","COL6A4P2"
"13594","KTELC1"
"13595","GPR85"
"13596","SP3"
"13597","DDX1"
"13598","GOSR2"
"13599","C20orf203"
"13600","DSCR9"
"13601","KIAA1984"
"13602","FLRT3"
"13603","RNPS1"
"13604","ZNF772"
"13605","SLC25A10"
"13606","ADAMTS3"
"13607","TBC1D7"
"13608","PCYOX1L"
"13609","VPS54"
"13610","PET117"
"13611","PCDHB12"
"13612","DCAF10"
"13613","C4orf6"
"13614","RPS2P32"
"13615","CCL5"
"13616","PEX5"
"13617","LENG1"
"13618","KIAA1024"
"13619","PLGLB1"
"13620","WDR45L"
"13621","SPAG8"
"13622","GUCA1C"
"13623","MIR1244-2"
"13624","LOX"
"13625","FIZ1"
"13626","BAG5"
"13627","UNC80"
"13628","BUD13"
"13629","TGFBR3"
"13630","IQSEC3"
"13631","MGC2752"
"13632","CASP9"
"13633","MED24"
"13634","PPA2"
"13635","MAP3K7"
"13636","SRPR"
"13637","C17orf81"
"13638","RIPPLY1"
"13639","EID2"
"13640","SNORA31"
"13641","AKR1C1"
"13642","IMMP2L"
"13643","SPSB4"
"13644","BAG4"
"13645","ZNF32"
"13646","BRD2"
"13647","IL32"
"13648","KLHL34"
"13649","FAM53B"
"13650","SLC7A1"
"13651","AGAP3"
"13652","KAAG1"
"13653","PRKCQ"
"13654","TIRAP"
"13655","SPSB1"
"13656","USP36"
"13657","LYZ"
"13658","TMEM186"
"13659","TPM2"
"13660","MEI1"
"13661","C9orf100"
"13662","OLFML3"
"13663","PPP1R11"
"13664","ELAVL1"
"13665","DNAJC17"
"13666","LOC92973"
"13667","ABCA2"
"13668","BNIP3L"
"13669","ATP10D"
"13670","GALNT8"
"13671","PRKCH"
"13672","USP12"
"13673","STXBP1"
"13674","WBP11P1"
"13675","METTL13"
"13676","LSM2"
"13677","HNRNPA3P1"
"13678","ANKRD30A"
"13679","HINFP"
"13680","PTGR2"
"13681","C12orf62"
"13682","ADAM3A"
"13683","LAP3"
"13684","C9orf40"
"13685","KATNAL2"
"13686","RG9MTD2"
"13687","PNPLA7"
"13688","C1orf57"
"13689","IDH1"
"13690","XRCC5"
"13691","TBRG4"
"13692","ANO8"
"13693","POU5F1"
"13694","RAB1A"
"13695","LOC285696"
"13696","MDP1"
"13697","WDR90"
"13698","INHA"
"13699","MLL2"
"13700","C12orf70"
"13701","FAM104B"
"13702","SF3B14"
"13703","STX1B"
"13704","SNX12"
"13705","KMO"
"13706","FAM100B"
"13707","METTL11B"
"13708","RUFY3"
"13709","CDRT15"
"13710","RAB9A"
"13711","MIR484"
"13712","UBE2U"
"13713","VRK3"
"13714","FBXO38"
"13715","NFKB1"
"13716","TSNAX-DISC1"
"13717","TUBB8"
"13718","NKX2-6"
"13719","SPHKAP"
"13720","RBP3"
"13721","MUC13"
"13722","C8orf30A"
"13723","GDF1"
"13724","MFAP1"
"13725","NHLH1"
"13726","WRAP53"
"13727","TDRD7"
"13728","SP8"
"13729","RNF151"
"13730","KCND2"
"13731","FKBP9L"
"13732","C17orf44"
"13733","WIPF1"
"13734","TIMM17B"
"13735","SNX15"
"13736","IGF2R"
"13737","SBSN"
"13738","RBM15B"
"13739","AGBL5"
"13740","APEX2"
"13741","C17orf39"
"13742","UBE3A"
"13743","TGFB1I1"
"13744","SPANXC"
"13745","C9orf169"
"13746","C1orf228"
"13747","TOP2B"
"13748","TMEM192"
"13749","RNF114"
"13750","RIMS4"
"13751","RSPO3"
"13752","RAD54L2"
"13753","TSSK2"
"13754","CCDC159"
"13755","C2orf47"
"13756","TSPAN4"
"13757","DKFZp761E198"
"13758","DNAL1"
"13759","NLE1"
"13760","TPST1"
"13761","SREBF1"
"13762","SNORA70E"
"13763","PWWP2B"
"13764","CLEC12B"
"13765","FUK"
"13766","LTK"
"13767","DKKL1"
"13768","EPAS1"
"13769","UBTF"
"13770","HIST2H2AB"
"13771","KIAA0427"
"13772","LOC100133545"
"13773","CYP8B1"
"13774","WDYHV1"
"13775","HSDL2"
"13776","SEMA6B"
"13777","CLTB"
"13778","AKR1A1"
"13779","LOC100131434"
"13780","NXT2"
"13781","HSPB7"
"13782","MLLT11"
"13783","OLFM3"
"13784","TUBA4B"
"13785","SFRS12IP1"
"13786","SEC61B"
"13787","LOC154822"
"13788","RRP15"
"13789","GPR139"
"13790","OR3A2"
"13791","RSL1D1"
"13792","P2RX7"
"13793","ADNP2"
"13794","PSME2"
"13795","RBM25"
"13796","IFITM1"
"13797","POLR2E"
"13798","ZNF643"
"13799","RP1-177G6.2"
"13800","ZBTB25"
"13801","SPTBN4"
"13802","FBXO28"
"13803","CLEC10A"
"13804","EPHA8"
"13805","BEST4"
"13806","GAS6"
"13807","NAA11"
"13808","TSHR"
"13809","TMTC1"
"13810","LOC728554"
"13811","SUN5"
"13812","GSTM2"
"13813","ETV1"
"13814","IGSF22"
"13815","ADAM11"
"13816","ERGIC2"
"13817","ATP6V0E2"
"13818","CTTNBP2NL"
"13819","MTCH2"
"13820","BACH2"
"13821","AUTS2"
"13822","LOC440944"
"13823","RPRM"
"13824","FSD1L"
"13825","PPP2R3A"
"13826","BAT2"
"13827","LPHN2"
"13828","PPARGC1B"
"13829","STON1-GTF2A1L"
"13830","CENPT"
"13831","CTRB1"
"13832","RNF123"
"13833","SNORD88C"
"13834","COL27A1"
"13835","ZP2"
"13836","CCDC78"
"13837","MCM8"
"13838","PHLDB2"
"13839","PLAUR"
"13840","BMP5"
"13841","ZUFSP"
"13842","MUM1"
"13843","FLJ23152"
"13844","MID2"
"13845","SYT16"
"13846","SRRM2"
"13847","C2orf40"
"13848","MEP1B"
"13849","PCSK7"
"13850","ZNF883"
"13851","LOC100130933"
"13852","PBX2"
"13853","SIK1"
"13854","GLT6D1"
"13855","HGS"
"13856","KCNJ8"
"13857","NOL10"
"13858","EDEM3"
"13859","TCOF1"
"13860","SLC16A1"
"13861","SF3B3"
"13862","NBPF7"
"13863","NUDT21"
"13864","SFRS17A"
"13865","FAM99A"
"13866","ZNF235"
"13867","SNORD116-22"
"13868","ERC1"
"13869","NKIRAS2"
"13870","TRMT5"
"13871","TRMT61A"
"13872","NHLRC1"
"13873","PPP1R7"
"13874","HTRA4"
"13875","KAT2B"
"13876","ESPNP"
"13877","C10orf32"
"13878","LOC339788"
"13879","VCX2"
"13880","THNSL2"
"13881","TRADD"
"13882","C1QTNF1"
"13883","C1orf43"
"13884","AS3MT"
"13885","SCARF1"
"13886","USP27X"
"13887","PHF23"
"13888","B3GNT2"
"13889","ZNF780A"
"13890","SNORD49B"
"13891","C3orf71"
"13892","FNBP1"
"13893","MAGEB2"
"13894","EYA2"
"13895","FANCG"
"13896","ZNF471"
"13897","C14orf153"
"13898","BCL2L14"
"13899","DCAF17"
"13900","S1PR3"
"13901","LOC728264"
"13902","ZNF224"
"13903","CKAP4"
"13904","EFS"
"13905","CCDC13"
"13906","ZNF652"
"13907","SCN3B"
"13908","DRD1"
"13909","OAT"
"13910","DEFB130"
"13911","IQGAP2"
"13912","ACTR3C"
"13913","CDYL"
"13914","ANKS1A"
"13915","COBLL1"
"13916","C2orf55"
"13917","PRCP"
"13918","TMEM130"
"13919","SPINK1"
"13920","SLFN14"
"13921","C17orf97"
"13922","NDUFB1"
"13923","DIO3"
"13924","PRTG"
"13925","PVRL1"
"13926","CNTD2"
"13927","MYL4"
"13928","TAF5L"
"13929","RGMB"
"13930","GSTTP1"
"13931","LOC100130522"
